variant,seed,expected_n,mutation_id,step,kind,outcome,channel,local_failures
Hybrid_cTS,1236,10000,313,293,PRE_EXEC_REG_MOD,applied,C1,1
Hybrid_cTS,1236,10000,314,0,PRE_EXEC_REG_MOD,applied,C1,10
Hybrid_cTS,1236,10000,315,1666,STORE_OUT_MOD,applied,C1,2
Hybrid_cTS,1236,10000,316,3919,STORE_OUT_MOD,applied,C1,2
Hybrid_cTS,1236,10000,317,2665,TXN_PREV_CYCLE_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,318,669,TXN_PREV_CYCLE_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,319,1378,TXN_PREV_CYCLE_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,320,1585,TXN_PREV_CYCLE_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,321,2541,TXN_PREV_CYCLE_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,322,3755,TXN_PREV_CYCLE_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,323,596,TXN_PREV_CYCLE_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,324,3929,TXN_PREV_CYCLE_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,325,174,TXN_PREV_CYCLE_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,326,604,TXN_PREV_CYCLE_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,327,853,TXN_PREV_WORD_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,328,746,TXN_PREV_WORD_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,329,2797,TXN_PREV_WORD_MOD,applied,C1,2
Hybrid_cTS,1236,10000,330,2871,TXN_PREV_WORD_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,331,2321,TXN_PREV_WORD_MOD,applied,C1,1
Hybrid_cTS,1236,10000,332,843,TXN_PREV_WORD_MOD,applied,C1,1
Hybrid_cTS,1236,10000,333,3784,TXN_PREV_WORD_MOD,applied,C1,2
Hybrid_cTS,1236,10000,334,3929,TXN_PREV_WORD_MOD,applied,C1,16
Hybrid_cTS,1236,10000,335,919,TXN_PREV_WORD_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,336,173,TXN_PREV_WORD_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,337,385,BR_NEG_COND,applied,C1,1
Hybrid_cTS,1236,10000,338,3779,BR_NEG_COND,skipped,C5,0
Hybrid_cTS,1236,10000,339,1575,BR_NEG_COND,applied,C1,1
Hybrid_cTS,1236,10000,340,3582,BR_NEG_COND,skipped,C5,0
Hybrid_cTS,1236,10000,341,2321,BR_NEG_COND,applied,C1,1
Hybrid_cTS,1236,10000,342,3766,BR_NEG_COND,applied,C1,1
Hybrid_cTS,1236,10000,343,596,BR_NEG_COND,applied,C1,1
Hybrid_cTS,1236,10000,344,2055,BR_NEG_COND,applied,C2,0
Hybrid_cTS,1236,10000,345,1850,BR_NEG_COND,applied,C2,0
Hybrid_cTS,1236,10000,346,343,INSTR_WORD_MOD,skipped,C5,0
Hybrid_cTS,1236,10000,347,1811,INSTR_WORD_MOD,applied,accepted,0
Hybrid_cTS,1236,10000,348,1094,INSTR_WORD_MOD,applied,accepted,0
Hybrid_cTS,1236,10000,349,557,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,350,1513,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,351,967,INSTR_WORD_MOD,applied,C1,1
Hybrid_cTS,1236,10000,352,3560,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,353,3779,INSTR_WORD_MOD,skipped,C5,0
Hybrid_cTS,1236,10000,354,19,INSTR_WORD_MOD,applied,accepted,0
Hybrid_cTS,1236,10000,355,2477,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,356,3862,INSTR_WORD_MOD,applied,C1,2
Hybrid_cTS,1236,10000,357,201,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,358,778,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,359,1207,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,360,2210,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,361,1217,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,362,1249,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,363,3747,INSTR_WORD_MOD,applied,C1,3
Hybrid_cTS,1236,10000,364,933,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,365,3348,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,366,2826,INSTR_WORD_MOD,applied,C1,2
Hybrid_cTS,1236,10000,367,233,INSTR_WORD_MOD,applied,C1,3
Hybrid_cTS,1236,10000,368,2594,INSTR_WORD_MOD,applied,C1,2
Hybrid_cTS,1236,10000,369,2321,INSTR_WORD_MOD,applied,accepted,0
Hybrid_cTS,1236,10000,370,773,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,371,3503,INSTR_WORD_MOD,applied,C1,2
Hybrid_cTS,1236,10000,372,2541,INSTR_WORD_MOD,applied,C1,188
Hybrid_cTS,1236,10000,373,966,INSTR_WORD_MOD,applied,C1,3
Hybrid_cTS,1236,10000,374,3957,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,375,3961,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,376,3932,INSTR_WORD_MOD,applied,C1,1
Hybrid_cTS,1236,10000,377,3944,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,378,3941,INSTR_WORD_MOD,applied,C1,1
Hybrid_cTS,1236,10000,379,3513,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,380,3766,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,381,3591,INSTR_WORD_MOD,applied,accepted,0
Hybrid_cTS,1236,10000,382,765,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,383,610,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,384,3103,INSTR_WORD_MOD,applied,C1,1
Hybrid_cTS,1236,10000,385,3137,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,386,679,INSTR_WORD_MOD,applied,accepted,0
Hybrid_cTS,1236,10000,387,359,INSTR_WORD_MOD,applied,accepted,0
Hybrid_cTS,1236,10000,388,525,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,389,369,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,390,3141,INSTR_WORD_MOD,applied,C1,3
Hybrid_cTS,1236,10000,391,3929,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,392,3809,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,393,2507,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,394,372,INSTR_WORD_MOD,applied,accepted,0
Hybrid_cTS,1236,10000,395,687,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,396,529,INSTR_WORD_MOD,skipped,C5,0
Hybrid_cTS,1236,10000,397,685,INSTR_WORD_MOD,applied,C1,18
Hybrid_cTS,1236,10000,398,3153,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,399,840,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,400,1088,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,401,449,INSTR_WORD_MOD,skipped,C5,0
Hybrid_cTS,1236,10000,402,0,INSTR_WORD_MOD,applied,C1,3
Hybrid_cTS,1236,10000,403,662,PRE_EXEC_MEM_MOD,applied,C1,5
Hybrid_cTS,1236,10000,404,3422,PRE_EXEC_MEM_MOD,applied,C1,41
Hybrid_cTS,1236,10000,405,698,PRE_EXEC_MEM_MOD,applied,C1,7
Hybrid_cTS,1236,10000,406,3860,PRE_EXEC_MEM_MOD,applied,C1,8
Hybrid_cTS,1236,10000,407,3854,PRE_EXEC_MEM_MOD,applied,C1,6
Hybrid_cTS,1236,10000,408,3432,PRE_EXEC_MEM_MOD,applied,C1,7
Hybrid_cTS,1236,10000,409,746,PRE_EXEC_MEM_MOD,applied,C1,5
Hybrid_cTS,1236,10000,410,3779,PRE_EXEC_MEM_MOD,applied,C1,8
Hybrid_cTS,1236,10000,411,19,PRE_EXEC_MEM_MOD,applied,C1,19
Hybrid_cTS,1236,10000,412,1837,PRE_EXEC_MEM_MOD,applied,C1,6
Hybrid_cTS,1236,10000,413,1524,PRE_EXEC_MEM_MOD,applied,C1,5
Hybrid_cTS,1236,10000,414,1999,PRE_EXEC_MEM_MOD,applied,C1,7
Hybrid_cTS,1236,10000,415,2535,PRE_EXEC_MEM_MOD,applied,C1,6
Hybrid_cTS,1236,10000,416,1867,PRE_EXEC_MEM_MOD,applied,C1,20
Hybrid_cTS,1236,10000,417,2765,PRE_EXEC_MEM_MOD,applied,C1,8
Hybrid_cTS,1236,10000,418,2718,PRE_EXEC_MEM_MOD,applied,C1,7
Hybrid_cTS,1236,10000,419,2466,PRE_EXEC_MEM_MOD,applied,C1,6
Hybrid_cTS,1236,10000,420,1328,PRE_EXEC_MEM_MOD,applied,C1,16
Hybrid_cTS,1236,10000,421,777,PRE_EXEC_MEM_MOD,applied,C1,3
Hybrid_cTS,1236,10000,422,222,PRE_EXEC_MEM_MOD,applied,C1,15
Hybrid_cTS,1236,10000,423,720,PRE_EXEC_MEM_MOD,applied,C1,7
Hybrid_cTS,1236,10000,424,3738,PRE_EXEC_MEM_MOD,applied,C1,5
Hybrid_cTS,1236,10000,425,1009,PRE_EXEC_MEM_MOD,applied,C1,5
Hybrid_cTS,1236,10000,426,2552,PRE_EXEC_MEM_MOD,applied,C1,5
Hybrid_cTS,1236,10000,427,618,PRE_EXEC_MEM_MOD,applied,C1,7
Hybrid_cTS,1236,10000,428,3161,PRE_EXEC_MEM_MOD,applied,C1,18
Hybrid_cTS,1236,10000,429,929,PRE_EXEC_MEM_MOD,applied,C1,8
Hybrid_cTS,1236,10000,430,2563,PRE_EXEC_MEM_MOD,applied,C1,8
Hybrid_cTS,1236,10000,431,3930,PRE_EXEC_MEM_MOD,applied,C1,4
Hybrid_cTS,1236,10000,432,3961,PRE_EXEC_MEM_MOD,applied,C1,2
Hybrid_cTS,1236,10000,433,3932,PRE_EXEC_MEM_MOD,applied,C1,6
Hybrid_cTS,1236,10000,434,3948,PRE_EXEC_MEM_MOD,applied,C1,6
Hybrid_cTS,1236,10000,435,3947,PRE_EXEC_MEM_MOD,applied,C1,7
Hybrid_cTS,1236,10000,436,530,PRE_EXEC_MEM_MOD,applied,C1,6
Hybrid_cTS,1236,10000,437,3766,PRE_EXEC_MEM_MOD,applied,C1,4
Hybrid_cTS,1236,10000,438,452,PRE_EXEC_MEM_MOD,applied,C1,7
Hybrid_cTS,1236,10000,439,765,PRE_EXEC_MEM_MOD,applied,C1,40
Hybrid_cTS,1236,10000,440,3441,PRE_EXEC_MEM_MOD,applied,C1,6
Hybrid_cTS,1236,10000,441,3103,PRE_EXEC_MEM_MOD,applied,C1,7
Hybrid_cTS,1236,10000,442,1073,PRE_EXEC_MEM_MOD,applied,C1,5
Hybrid_cTS,1236,10000,443,825,PRE_EXEC_MEM_MOD,applied,C1,4
Hybrid_cTS,1236,10000,444,2505,PRE_EXEC_MEM_MOD,applied,C1,12
Hybrid_cTS,1236,10000,445,1080,PRE_EXEC_MEM_MOD,applied,C1,37
Hybrid_cTS,1236,10000,446,3910,PRE_EXEC_MEM_MOD,applied,C1,7
Hybrid_cTS,1236,10000,447,6,PRE_EXEC_MEM_MOD,applied,C1,7
Hybrid_cTS,1236,10000,448,3929,PRE_EXEC_MEM_MOD,applied,C1,7
Hybrid_cTS,1236,10000,449,1090,PRE_EXEC_MEM_MOD,applied,C1,5
Hybrid_cTS,1236,10000,450,2055,PRE_EXEC_MEM_MOD,applied,C1,6
Hybrid_cTS,1236,10000,451,174,PRE_EXEC_MEM_MOD,applied,C1,8
Hybrid_cTS,1236,10000,452,686,PRE_EXEC_MEM_MOD,applied,C1,39
Hybrid_cTS,1236,10000,453,3157,PRE_EXEC_MEM_MOD,applied,C1,6
Hybrid_cTS,1236,10000,454,3557,PRE_EXEC_MEM_MOD,applied,C1,5
Hybrid_cTS,1236,10000,455,915,PRE_EXEC_MEM_MOD,applied,C1,6
Hybrid_cTS,1236,10000,456,840,PRE_EXEC_MEM_MOD,applied,C1,16
Hybrid_cTS,1236,10000,457,1088,PRE_EXEC_MEM_MOD,applied,C1,6
Hybrid_cTS,1236,10000,458,368,PRE_EXEC_MEM_MOD,applied,C1,7
Hybrid_cTS,1236,10000,459,0,PRE_EXEC_MEM_MOD,applied,C1,5
Hybrid_cTS,1236,10000,460,349,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,461,3324,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,462,3587,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,463,1337,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,464,3570,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,465,2283,PRE_EXEC_PC_MOD,applied,C1,2
Hybrid_cTS,1236,10000,466,746,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,467,276,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,468,3156,PRE_EXEC_PC_MOD,applied,C1,3
Hybrid_cTS,1236,10000,469,2477,PRE_EXEC_PC_MOD,skipped,C5,0
Hybrid_cTS,1236,10000,470,939,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,471,465,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,472,1112,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,473,1207,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,474,2708,PRE_EXEC_PC_MOD,applied,C1,2
Hybrid_cTS,1236,10000,475,2716,PRE_EXEC_PC_MOD,applied,C1,3
Hybrid_cTS,1236,10000,476,2255,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,477,1274,PRE_EXEC_PC_MOD,applied,C1,2
Hybrid_cTS,1236,10000,478,777,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,479,3239,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,480,3197,PRE_EXEC_PC_MOD,skipped,C5,0
Hybrid_cTS,1236,10000,481,44,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,482,2573,PRE_EXEC_PC_MOD,applied,C1,2
Hybrid_cTS,1236,10000,483,2321,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,484,618,PRE_EXEC_PC_MOD,skipped,C5,0
Hybrid_cTS,1236,10000,485,3161,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,486,2597,PRE_EXEC_PC_MOD,applied,C1,2
Hybrid_cTS,1236,10000,487,3109,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,488,3954,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,489,3961,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,490,3932,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,491,3946,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,492,3941,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,493,1001,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,494,3766,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,495,295,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,496,765,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,497,921,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,498,3103,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,499,1083,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,500,441,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,501,2505,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,502,3802,PRE_EXEC_PC_MOD,applied,C1,2
Hybrid_cTS,1236,10000,503,16,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,504,3795,PRE_EXEC_PC_MOD,applied,C1,3
Hybrid_cTS,1236,10000,505,3929,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,506,373,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,507,2055,PRE_EXEC_PC_MOD,applied,C1,10
Hybrid_cTS,1236,10000,508,372,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,509,2054,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,510,3157,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,511,759,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,512,915,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,513,840,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,514,524,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,515,682,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,516,0,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,517,1279,COMP_OUT_MOD,applied,C1,2
Hybrid_cTS,1236,10000,518,3045,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,519,417,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,520,451,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,521,3086,INSTR_TYPE_MOD,applied,C1,5
Hybrid_cTS,1236,10000,522,528,INSTR_TYPE_MOD,applied,C1,4
Hybrid_cTS,1236,10000,523,2121,INSTR_WORD_MOD_FULL,applied,applied_other,0
Hybrid_cTS,1236,10000,524,434,INSTR_WORD_MOD_FULL,applied,C1,3
Hybrid_cTS,1236,10000,525,2724,INSTR_WORD_MOD_SUR,applied,applied_other,0
Hybrid_cTS,1236,10000,526,687,INSTR_WORD_MOD_SUR,applied,C1,1
Hybrid_cTS,1236,10000,527,1072,MEM_VAL_MOD,applied,C1,4
Hybrid_cTS,1236,10000,528,3929,MEM_VAL_MOD,applied,C1,2
Hybrid_cTS,1236,10000,529,1789,PRE_EXEC_REG_MOD,applied,C1,1
Hybrid_cTS,1236,10000,530,1001,PRE_EXEC_REG_MOD,applied,C1,2
Hybrid_cTS,1236,10000,531,2872,STORE_OUT_MOD,applied,C1,2
Hybrid_cTS,1236,10000,532,2684,TXN_PREV_CYCLE_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,533,1079,TXN_PREV_CYCLE_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,534,849,TXN_PREV_WORD_MOD,applied,C1,1
Hybrid_cTS,1236,10000,535,2585,TXN_PREV_WORD_MOD,applied,C1,2
Hybrid_cTS,1236,10000,536,1854,TXN_PREV_WORD_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,537,3188,BR_NEG_COND,applied,C1,2
Hybrid_cTS,1236,10000,538,290,BR_NEG_COND,applied,C1,2
Hybrid_cTS,1236,10000,539,1477,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,540,2723,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,541,2477,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,542,3869,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,543,632,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,544,1275,INSTR_WORD_MOD,applied,accepted,0
Hybrid_cTS,1236,10000,545,2550,INSTR_WORD_MOD,applied,accepted,0
Hybrid_cTS,1236,10000,546,3961,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,547,3755,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,548,610,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,549,359,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,550,3929,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,551,686,INSTR_WORD_MOD,applied,C1,1
Hybrid_cTS,1236,10000,552,170,INSTR_WORD_MOD,applied,accepted,0
Hybrid_cTS,1236,10000,553,662,PRE_EXEC_MEM_MOD,applied,C1,5
Hybrid_cTS,1236,10000,554,1970,PRE_EXEC_MEM_MOD,applied,C1,6
Hybrid_cTS,1236,10000,555,157,PRE_EXEC_MEM_MOD,applied,C1,13
Hybrid_cTS,1236,10000,556,2076,PRE_EXEC_MEM_MOD,applied,C1,7
Hybrid_cTS,1236,10000,557,2196,PRE_EXEC_MEM_MOD,skipped,C5,0
Hybrid_cTS,1236,10000,558,1631,PRE_EXEC_MEM_MOD,applied,C1,6
Hybrid_cTS,1236,10000,559,2742,PRE_EXEC_MEM_MOD,applied,C1,7
Hybrid_cTS,1236,10000,560,2550,PRE_EXEC_MEM_MOD,applied,C1,5
Hybrid_cTS,1236,10000,561,3961,PRE_EXEC_MEM_MOD,applied,C1,7
Hybrid_cTS,1236,10000,562,3755,PRE_EXEC_MEM_MOD,applied,C1,6
Hybrid_cTS,1236,10000,563,921,PRE_EXEC_MEM_MOD,applied,C1,6
Hybrid_cTS,1236,10000,564,681,PRE_EXEC_MEM_MOD,applied,C1,13
Hybrid_cTS,1236,10000,565,3929,PRE_EXEC_MEM_MOD,applied,C1,5
Hybrid_cTS,1236,10000,566,687,PRE_EXEC_MEM_MOD,applied,C1,5
Hybrid_cTS,1236,10000,567,840,PRE_EXEC_MEM_MOD,applied,C1,16
Hybrid_cTS,1236,10000,568,2628,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,569,1450,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,570,157,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,571,2535,PRE_EXEC_PC_MOD,skipped,C5,0
Hybrid_cTS,1236,10000,572,2093,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,573,1328,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,574,28,PRE_EXEC_PC_MOD,applied,C1,2
Hybrid_cTS,1236,10000,575,3892,PRE_EXEC_PC_MOD,applied,C1,2
Hybrid_cTS,1236,10000,576,3961,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,577,3434,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,578,921,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,579,3926,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,580,3929,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,581,686,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,582,170,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,583,3073,COMP_OUT_MOD,applied,C1,1
Hybrid_cTS,1236,10000,584,1640,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,585,2433,INSTR_TYPE_MOD,applied,C1,4
Hybrid_cTS,1236,10000,586,3805,INSTR_TYPE_MOD,applied,C1,5
Hybrid_cTS,1236,10000,587,295,INSTR_WORD_MOD_FULL,applied,C1,1
Hybrid_cTS,1236,10000,588,921,INSTR_WORD_MOD_SUR,applied,C1,1
Hybrid_cTS,1236,10000,589,1497,MEM_VAL_MOD,applied,C1,3
Hybrid_cTS,1236,10000,590,0,MEM_VAL_MOD,applied,C1,10
Hybrid_cTS,1236,10000,591,920,PRE_EXEC_REG_MOD,applied,C1,3
Hybrid_cTS,1236,10000,592,2363,TXN_PREV_CYCLE_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,593,998,TXN_PREV_CYCLE_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,594,3137,TXN_PREV_WORD_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,595,1274,BR_NEG_COND,applied,C2,0
Hybrid_cTS,1236,10000,596,2552,BR_NEG_COND,applied,C2,0
Hybrid_cTS,1236,10000,597,2080,INSTR_WORD_MOD,applied,accepted,0
Hybrid_cTS,1236,10000,598,157,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,599,216,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,600,2606,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,601,3956,INSTR_WORD_MOD,applied,C1,3
Hybrid_cTS,1236,10000,602,452,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,603,3796,INSTR_WORD_MOD,applied,C1,31
Hybrid_cTS,1236,10000,604,16,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,605,841,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,606,604,INSTR_WORD_MOD,applied,C2,0
Hybrid_cTS,1236,10000,607,1776,PRE_EXEC_MEM_MOD,applied,C1,6
Hybrid_cTS,1236,10000,608,3779,PRE_EXEC_MEM_MOD,applied,C1,5
Hybrid_cTS,1236,10000,609,1119,PRE_EXEC_MEM_MOD,applied,C1,6
Hybrid_cTS,1236,10000,610,2745,PRE_EXEC_MEM_MOD,applied,C1,7
Hybrid_cTS,1236,10000,611,696,PRE_EXEC_MEM_MOD,applied,C1,5
Hybrid_cTS,1236,10000,612,3953,PRE_EXEC_MEM_MOD,applied,C1,6
Hybrid_cTS,1236,10000,613,3591,PRE_EXEC_MEM_MOD,applied,C1,6
Hybrid_cTS,1236,10000,614,365,PRE_EXEC_MEM_MOD,applied,C1,5
Hybrid_cTS,1236,10000,615,3561,PRE_EXEC_MEM_MOD,applied,C1,16
Hybrid_cTS,1236,10000,616,449,PRE_EXEC_MEM_MOD,applied,C1,7
Hybrid_cTS,1236,10000,617,3380,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,618,2020,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,619,858,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,620,3239,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,621,2597,PRE_EXEC_PC_MOD,applied,C1,2
Hybrid_cTS,1236,10000,622,3937,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,623,518,PRE_EXEC_PC_MOD,applied,C1,1
Hybrid_cTS,1236,10000,624,764,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,625,762,PRE_EXEC_PC_MOD,applied,C2,0
Hybrid_cTS,1236,10000,626,1090,COMP_OUT_MOD,applied,C1,2
Hybrid_cTS,1236,10000,627,837,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
Hybrid_cTS,1236,10000,628,1819,INSTR_WORD_MOD_FULL,applied,C1,1
